Pirates of the Caribbean: Dead Men Tell No Tales||||Captain Jack Sparrow finds the winds of ill-fortune blowing even more strongly when deadly ghost pirates led by his old nemesis, the terrifying Captain Salazar, escape from the Devil's Triangle, determined to kill every pirate at sea...including him. Captain Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, a powerful artifact that bestows upon its possessor total control over the seas.||||2017||||movie||||PG-13||||Action, Adventure, Fantasy
Atomic Kitten: So Far So Good||||N/A||||2001||||movie||||N/A||||Documentary, Music
Guardians||||Twilight Cove, a small forgotten town, is besieged by hideous creatures summoned into our dimension. It's only a matter of time before the army of creatures attacks the rest of civilization and wreaks havoc upon the world. At dusk, a beat-up truck containing a rag-tag team of hardened mercenaries rolls into town, and this is not the first time they've been called in to exterminate; they are part of a secret society that has been operating outside of the government and the public eye for thousands of years. Their mission is to keep our world safe from evil-of our own creation and from beyond.||||2009||||movie||||NOT RATED||||Horror, Sci-Fi
Indignation||||Set in 1951, the story follows Marcus Messner, the idealistic son of a humble kosher butcher from Newark, N.J. Marcus leaves for Ohio to study at a small, conservative college, where he finds himself at odds with the administration, grapples with anti-Semitism and sexual repression and pines after a troubled girl.||||2016||||movie||||R||||Drama, Romance
Lucid Dream||||Dae-ho, an investigative journalist, seeks to track down the whereabouts of his son who was abducted three years ago. With the help of a detective and a psychiatrist friend, he will retrace his memory of the incident through the use of lucid dreaming techniques.||||2017||||movie||||N/A||||Sci-Fi, Thriller
Grain||||This film was inspired by a chapter from the Quran. It is a post-apocalyptic story set in a world where those that survive, are divided between the remnants of cities and agricultural zones...||||2017||||movie||||N/A||||Drama
Wonder Woman||||Diana, princess of the Amazons, trained to be an unconquerable warrior. Raised on a sheltered island paradise, when a pilot crashes on their shores and tells of a massive conflict raging in the outside world, Diana leaves her home, convinced she can stop the threat. Fighting alongside man in a war to end all wars, Diana will discover her full powers and her true destiny.||||2017||||movie||||PG-13||||Action, Adventure, Fantasy
Silence||||The story of two Catholic missionaries (Andrew Garfield and Adam Driver) who face the ultimate test of faith when they travel to Japan in search of their missing mentor (Liam Neeson) - at a time when Catholicism was outlawed and their presence forbidden.||||2016||||movie||||R||||Adventure, Drama, History
Spark||||An urban black couple (Terrence Howard, Nicole Parker) traveling via back roads from Chicago to LA has a car breakdown in a backwater town where everyone is white trailer trash and racial epithets are common graffiti. The film tries to examine the thoughts of the lower class that they get involved in and the loud mouth impetuosity of the black man which ultimately leads the couple into greater problems.||||1998||||movie||||NOT RATED||||Drama, Thriller
The Three-Body Problem: I||||A nanomaterials expert sees a mysterious countdown superimposed in his field of vision and finds himself under military investigation. To unravel the mystery, he enters the VR game "Three Body" developed by a secret organization ETO, and discovers the truth behind the deaths of dozens of scientists and a tragedy from the days of the Cultural Revolution.||||2017||||movie||||N/A||||Mystery, Sci-Fi, Thriller
Wilson||||Harrelson stars as Wilson, a lonely, neurotic and hilariously honest middle-aged misanthrope who reunites with his estranged wife (Laura Dern) and gets a shot at happiness when he learns he has a teenage daughter (Isabella Amara) he has never met. In his uniquely outrageous and slightly twisted way, he sets out to connect with her.||||2017||||movie||||R||||Comedy, Drama
The Box||||Norma and Arthur Lewis, a suburban couple with a young child, receive a simple wooden box as a gift, which bears fatal and irrevocable consequences. A mysterious stranger delivers the message that the box promises to bestow upon its owner $1 million with the press of a button. However, pressing this button will simultaneously cause the death of another human being somewhere in the world, someone they don't know. With just 24 hours to have the box in their possession, Norma and Arthur find themselves in the cross-hairs of a startling moral dilemma and must face the true nature of their humanity.||||2009||||movie||||PG-13||||Drama, Fantasy, Mystery, Sci-Fi, Thriller
Shot Caller||||A newly released prisoner is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.||||2017||||movie||||R||||Crime, Drama, Thriller
Halloween||||The year is 1963, the night: Halloween. Police are called to 43 Lampkin Ln. only to discover that 15 year old Judith Myers has been stabbed to death, by her 6 year-old brother, Michael. After being institutionalized for 15 years, Myers breaks out on the night before Halloween. No one knows, nor wants to find out, what will happen on October 31st 1978 besides Myers' psychiatrist, Dr. Loomis. He knows Michael is coming back to Haddonfield, but by the time the town realizes it, it'll be too late for many people.||||1978||||movie||||R||||Horror, Thriller
American Made||||The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.||||2017||||movie||||R||||Action, Biography, Comedy
Beauty and the Beast||||Having lived a life in selfishness, a young prince is cursed by a mysterious enchantress to having the appearance of a monstrous beast. His only hope is to learn to love a young woman and earn her love in return in order to redeem himself. Years later, his chance shows itself when a young maiden named Belle offers to take her ill father's place as his prisoner. With help from the castle's enchanted staff, Belle learns to appreciate her captor and immediately falls in love with him. Back in the village however, an unscrupulous hunter has his own plans for Belle.||||1991||||movie||||G||||Animation, Family, Fantasy
Brimstone||||A triumphant epic of survival and a tale of powerful womanhood and resistance against the unforgiving cruelty of a hell on earth. Our heroine is Liz (Dakota Fanning), carved from the beautiful wilderness, full of heart and grit, hunted by a vengeful Preacher (Guy Pearce) - a diabolical zealot and her twisted nemesis. But Liz is a genuine survivor; she's no victim - a woman of fearsome strength who responds with astonishing bravery to claim the better life she and her daughter deserve. Fear not. Retribution is coming.||||2016||||movie||||R||||Drama, Mystery, Thriller, Western
